name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s)
fasta,go,2,25000000,1388,6.572,11736,0,69% 60% 48% 42%,3.056
fasta,clojure,6,25000000,1692,7.836,76292,0,89% 8% 16% 7%,6.643
fasta,gpp,3,25000000,1286,4.176,1700,0,0% 100% 1% 0%,4.183
fasta,perl,4,25000000,934,281.655,3196,0,16% 30% 44% 12%,282.075
fasta,gpp,1,25000000,1033,6.216,1688,0,1% 0% 1% 100%,6.220
fasta,scala,3,25000000,1053,7.468,36560,0,78% 23% 1% 2%,7.346
fasta,lua,1,25000000,1049,0.000,0,-2,0% 50% 100% 0%,0.012
fasta,gcc,4,25000000,1221,6.000,820,0,2% 100% 1% 1%,6.004
fasta,gnat,1,25000000,1346,8.060,1988,0,100% 0% 0% 0%,8.067
fasta,erlang,1,25000000,1039,161.648,17244,0,64% 9% 50% 17%,119.158
fasta,fsharp,1,25000000,978,8.440,42248,0,0% 1% 1% 100%,8.445
fasta,rust,1,25000000,1211,5.072,6288,0,1% 1% 1% 100%,5.075
fasta,sbcl,6,25000000,1751,7.604,17284,0,1% 1% 100% 0%,7.608
fasta,hipe,1,25000000,1039,157.884,19856,0,45% 47% 34% 11%,116.326
fasta,perl,1,25000000,838,105.795,52320,0,1% 1% 0% 100%,105.827
fasta,java,5,25000000,2457,5.596,39368,0,58% 72% 66% 61%,2.190
fasta,v8,2,25000000,956,25.608,43068,0,1% 100% 0% 1%,25.637
fasta,vw,1,25000000,1315,47.864,54228,0,0% 1% 100% 0%,47.883
fastaredux,fpascal,1,25000000,1227,7.924,8,0,1% 100% 1% 1%,7.931
fastaredux,go,2,25000000,1236,1.824,1748,0,0% 1% 100% 0%,1.824
fastaredux,gpp,2,25000000,1474,1.652,1636,0,1% 100% 1% 0%,1.652
fastaredux,sbcl,4,25000000,2005,6.184,19232,0,1% 1% 0% 100%,6.188
fastaredux,clojure,4,25000000,1836,11.836,78488,0,21% 34% 26% 42%,9.789
fastaredux,dart,1,25000000,1464,5.508,89968,0,2% 1% 24% 76%,5.432
fastaredux,csharp,3,25000000,1441,2.984,40520,0,1% 0% 1% 99%,2.990
fastaredux,perl,1,25000000,1112,177.073,3192,0,1% 38% 54% 9%,177.303
fastaredux,yarv,6,25000000,750,117.492,252096,0,100% 1% 0% 0%,117.608
fastaredux,gcc,5,25000000,1402,1.592,724,0,0% 100% 1% 1%,1.595
fastaredux,fsharp,3,25000000,1267,5.632,42216,0,7% 33% 1% 70%,5.638
fastaredux,gcc,2,25000000,1168,1.740,680,0,0% 2% 5% 100%,1.744
fastaredux,csharp,1,25000000,1438,2.816,40540,0,99% 1% 1% 0%,2.820
fastaredux,scala,3,25000000,1435,3.208,33388,0,2% 1% 20% 80%,3.138
fastaredux,php,4,25000000,1110,45.568,7808,0,0% 0% 100% 0%,45.588
fastaredux,perl,6,25000000,854,77.168,3456,0,1% 0% 0% 100%,77.192
fastaredux,gcc,3,25000000,1321,1.544,732,0,1% 100% 0% 1%,1.548
fastaredux,scala,2,25000000,1372,4.104,40184,0,6% 91% 9% 2%,3.843
fastaredux,go,3,25000000,1237,1.824,2180,0,1% 100% 0% 4%,1.824
fastaredux,rust,1,25000000,1747,3.964,6440,0,1% 100% 0% 1%,3.970
fastaredux,clojure,5,25000000,1576,6.744,79936,0,26% 12% 83% 8%,5.329
fastaredux,clojure,6,25000000,1605,6.512,79592,0,82% 26% 9% 12%,5.112
fastaredux,vw,1,25000000,1772,31.796,53420,0,100% 1% 1% 0%,31.808
fastaredux,java,3,25000000,1443,2.648,29940,0,1% 76% 1% 25%,2.593
fastaredux,gnat,2,25000000,1909,1.980,1980,0,100% 2% 2% 1%,1.984
fastaredux,fsharp,2,25000000,1074,3.468,48548,0,1% 1% 1% 99%,3.471
fastaredux,gpp,1,25000000,1470,2.060,1688,0,0% 1% 1% 100%,2.062
fastaredux,rust,2,25000000,1764,2.888,6404,0,1% 0% 0% 100%,2.891
knucleotide,rust,1,25000000,2027,26.144,155924,0,42% 84% 42% 99%,9.885
knucleotide,csharp,7,25000000,1822,55.332,516420,0,87% 63% 65% 72%,19.392
knucleotide,erlang,3,25000000,932,455.252,1036744,0,88% 58% 60% 74%,164.115
knucleotide,java,4,25000000,1873,47.228,182932,0,95% 2% 6% 1%,46.707
knucleotide,python3,3,25000000,1937,297.124,162004,0,97% 97% 97% 99%,76.496
knucleotide,python3,8,25000000,647,401.620,451204,0,98% 59% 89% 55%,133.464
knucleotide,clojure,7,25000000,4387,98.008,1019104,0,75% 82% 83% 87%,30.129
knucleotide,yarv,2,25000000,420,377.948,169544,0,74% 23% 4% 0%,378.145
knucleotide,scala,1,25000000,1625,120.936,836800,0,97% 93% 93% 91%,32.398
knucleotide,go,2,25000000,1531,124.968,265904,0,60% 58% 100% 94%,40.160
knucleotide,perl,3,25000000,507,262.466,1144860,0,84% 90% 100% 75%,75.474
knucleotide,clojure,5,25000000,2852,22.508,360460,0,82% 69% 38% 69%,8.814
knucleotide,fsharp,1,25000000,701,251.876,660772,0,73% 85% 73% 64%,85.870
knucleotide,ocaml,2,25000000,1205,83.006,326420,0,25% 72% 42% 100%,34.870
knucleotide,perl,1,25000000,648,248.493,1130696,0,84% 91% 90% 87%,71.281
knucleotide,lua,2,25000000,613,193.796,860768,0,1% 0% 1% 100%,195.169
knucleotide,racket,1,25000000,542,196.628,1306700,0,63% 37% 1% 0%,196.636
knucleotide,ifc,2,25000000,2079,61.696,194140,0,80% 49% 64% 67%,23.901
knucleotide,clojure,6,25000000,2793,118.048,1016780,0,70% 86% 47% 69%,43.798
knucleotide,java,2,25000000,1602,44.388,465104,0,82% 88% 83% 95%,12.791
knucleotide,sbcl,3,25000000,1284,137.328,320960,0,86% 1% 0% 15%,137.394
knucleotide,racket,2,25000000,842,0.000,37672,-10,2% 5% 100% 0%,0.530
knucleotide,go,1,25000000,980,179.852,265824,0,91% 68% 99% 67%,55.386
knucleotide,ocaml,3,25000000,1789,54.071,362324,0,93% 88% 40% 49%,20.216
knucleotide,sbcl,2,25000000,1277,137.092,321088,0,1% 1% 73% 28%,137.157
knucleotide,php,4,25000000,1060,153.172,169036,0,89% 79% 94% 80%,45.155
knucleotide,scala,4,25000000,1287,0.000,0,-2,11% 17% 94% 0%,0.163
knucleotide,sbcl,1,25000000,847,0.000,109176,-1,0% 0% 1% 1%,600.961
knucleotide,yarv,3,25000000,540,435.092,174188,0,34% 17% 17% 34%,435.675
knucleotide,v8,3,25000000,390,384.340,468072,0,99% 1% 1% 1%,385.945
knucleotide,csharp,4,25000000,1696,89.400,516988,0,98% 74% 75% 74%,27.943
knucleotide,perl,2,25000000,359,236.754,535684,0,1% 0% 100% 1%,236.967
knucleotide,erlang,1,25000000,930,487.348,3684436,0,62% 68% 82% 65%,257.426
knucleotide,ghc,3,25000000,2749,95.204,655420,0,68% 79% 44% 64%,37.547
knucleotide,go,3,25000000,1399,29.972,259884,0,91% 93% 93% 92%,8.141
knucleotide,scala,2,25000000,2080,20.284,223624,0,92% 70% 70% 69%,6.773
knucleotide,java,5,25000000,2211,65.000,220268,0,77% 45% 65% 43%,28.486
knucleotide,ghc,2,25000000,1965,72.872,514156,0,96% 92% 91% 93%,19.705
knucleotide,scala,6,25000000,1380,176.756,504360,0,94% 95% 94% 95%,46.896
knucleotide,hack,1,25000000,1038,0.000,123284,-10,30% 49% 46% 54%,0.765
knucleotide,racket,4,25000000,881,88.968,405504,0,0% 100% 0% 0%,88.976
knucleotide,csharp,2,25000000,1012,187.124,522028,0,18% 47% 36% 1%,187.277
knucleotide,clojure,4,25000000,3081,173.836,1017244,0,81% 79% 77% 78%,55.526
knucleotide,ocaml,1,25000000,870,68.619,464664,0,1% 0% 100% 1%,68.679
knucleotide,ifc,1,25000000,2238,86.299,162824,0,0% 0% 100% 1%,86.354
knucleotide,gcc,9,25000000,1535,35.908,135548,0,29% 59% 95% 94%,13.025
knucleotide,fsharp,4,25000000,1505,66.080,863256,0,64% 64% 77% 76%,23.613
knucleotide,jruby,2,25000000,421,0.000,132480,-2,79% 63% 60% 60%,1.987
knucleotide,fpascal,2,25000000,2383,55.724,132580,0,100% 1% 1% 0%,55.763
knucleotide,dart,1,25000000,595,292.148,429148,0,2% 37% 61% 3%,290.035
knucleotide,jruby,1,25000000,637,541.301,1100248,0,77% 62% 92% 83%,173.176
