name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s)
binarytrees,jruby,3,16,439,11.535,648600,0,2% 3% 1% 100%,11.554
binarytrees,jruby,3,20,439,201.819,1017040,0,1% 1% 1% 100%,202.056
binarytrees,go,9,12,548,0.152,0,0,6% 0% 0% 94%,0.155
binarytrees,go,9,16,548,6.984,21868,0,0% 1% 1% 100%,6.993
binarytrees,go,9,20,548,216.344,259708,0,0% 1% 1% 100%,216.512
binarytrees,go,7,12,567,0.156,0,0,0% 0% 6% 100%,0.160
binarytrees,go,7,16,567,8.752,21244,0,0% 1% 1% 100%,8.767
binarytrees,go,7,20,567,231.540,276008,0,0% 1% 1% 100%,231.719
binarytrees,ifc,1,12,826,0.111,0,0,0% 0% 0% 92%,0.113
binarytrees,ifc,1,16,826,2.440,9268,0,0% 2% 1% 100%,2.442
binarytrees,ifc,1,20,826,50.802,132032,0,1% 1% 0% 100%,50.835
binarytrees,jruby,5,12,1123,7.130,284136,0,1% 2% 0% 100%,7.152
binarytrees,jruby,5,16,1123,11.472,646532,0,0% 1% 1% 100%,11.503
binarytrees,jruby,5,20,1123,1271.122,938236,0,0% 1% 1% 100%,1272.175
binarytrees,csharp,1,12,654,0.164,0,0,0% 0% 6% 100%,0.168
binarytrees,csharp,1,16,654,0.696,50456,0,3% 1% 3% 100%,0.702
binarytrees,csharp,1,20,654,25.016,161736,0,0% 1% 1% 100%,25.059
binarytrees,clojure,1,12,657,2.384,84760,0,1% 2% 0% 100%,2.391
binarytrees,clojure,1,16,657,3.256,273264,0,1% 0% 1% 100%,3.273
binarytrees,clojure,1,20,657,24.484,617100,0,0% 1% 1% 100%,24.519
binarytrees,ghc,4,12,612,0.032,0,0,0% 0% 0% 100%,0.034
binarytrees,ghc,4,16,612,1.064,33008,0,0% 0% 2% 100%,1.070
binarytrees,ghc,4,20,612,20.888,306436,0,0% 1% 1% 100%,20.927
binarytrees,perl,1,12,448,1.173,3664,0,0% 1% 1% 100%,1.195
binarytrees,perl,1,16,448,28.379,35672,0,1% 0% 1% 100%,28.399
binarytrees,perl,1,20,448,613.500,546676,0,0% 1% 1% 100%,614.000
binarytrees,ocaml,2,12,784,0.053,0,0,0% 0% 0% 100%,0.055
binarytrees,ocaml,2,16,784,1.722,106724,0,2% 1% 1% 100%,1.728
binarytrees,ocaml,2,20,784,43.323,202856,0,2% 0% 0% 100%,43.393
binarytrees,v8,1,12,467,0.068,4892,0,4% 2% 2% 98%,0.562
binarytrees,v8,1,16,467,1.288,53112,0,2% 2% 2% 99%,1.296
binarytrees,v8,1,20,467,48.920,937048,0,0% 1% 0% 100%,49.001
binarytrees,gnat,5,12,2167,0.024,0,0,0% 0% 0% 67%,0.037
binarytrees,gnat,5,16,2167,0.496,15468,0,2% 0% 0% 98%,0.510
binarytrees,gnat,5,20,2167,10.672,160668,0,1% 1% 0% 100%,10.699
binarytrees,jruby,1,12,412,6.484,282380,0,0% 1% 1% 100%,6.495
binarytrees,jruby,1,16,412,10.953,665400,0,0% 1% 1% 100%,10.975
binarytrees,jruby,1,20,412,383.827,1017692,0,0% 1% 1% 100%,384.212
binarytrees,hack,1,12,506,0.540,110624,0,2% 4% 0% 100%,0.551
binarytrees,hack,1,16,506,5.888,152736,0,8% 0% 1% 100%,5.949
binarytrees,hack,1,20,506,121.128,463512,0,0% 1% 1% 100%,121.220
binarytrees,yarv,5,12,1123,0.430,21492,0,0% 0% 5% 98%,0.438
binarytrees,yarv,5,16,1123,8.387,116972,0,1% 0% 1% 100%,8.398
binarytrees,yarv,5,20,1123,176.919,240680,0,1% 1% 1% 100%,177.112
binarytrees,yarv,3,12,439,0.476,7076,0,0% 0% 8% 100%,0.479
binarytrees,yarv,3,16,439,9.823,38228,0,1% 1% 1% 100%,9.833
binarytrees,yarv,3,20,439,201.010,298000,0,1% 1% 0% 100%,201.197
binarytrees,sbcl,2,12,649,0.048,0,0,0% 0% 0% 100%,0.051
binarytrees,sbcl,2,16,649,0.996,77160,0,2% 0% 0% 100%,1.003
binarytrees,sbcl,2,20,649,24.712,306644,0,1% 1% 1% 100%,24.755
binarytrees,java,2,12,603,0.228,1988,0,0% 0% 4% 100%,0.232
binarytrees,java,2,16,603,0.968,128928,0,1% 1% 1% 100%,0.974
binarytrees,java,2,20,603,17.156,519692,0,1% 1% 1% 100%,17.183
binarytrees,gcc,3,12,906,0.020,0,0,0% 0% 25% 100%,0.033
binarytrees,gcc,3,16,906,0.432,5224,0,0% 2% 2% 100%,0.435
binarytrees,gcc,3,20,906,9.264,150364,0,0% 0% 1% 100%,9.275
binarytrees,yarv,1,12,412,0.489,7192,0,2% 0% 2% 100%,0.491
binarytrees,yarv,1,16,412,9.699,40228,0,1% 1% 0% 100%,9.710
binarytrees,yarv,1,20,412,204.150,388384,0,0% 1% 1% 100%,204.368
binarytrees,fsharp,3,12,565,0.228,1096,0,9% 0% 4% 100%,0.233
binarytrees,fsharp,3,16,565,1.780,75008,0,0% 2% 1% 99%,1.786
binarytrees,fsharp,3,20,565,51.764,229448,0,0% 1% 1% 100%,51.843
binarytrees,go,8,12,814,0.132,0,0,13% 0% 7% 100%,0.137
binarytrees,go,8,16,814,3.364,28060,0,0% 0% 1% 100%,3.380
binarytrees,go,8,20,814,57.268,254248,0,0% 1% 1% 100%,57.354
binarytrees,racket,2,12,640,0.240,1324,0,8% 4% 4% 100%,0.245
binarytrees,racket,2,16,640,1.428,95612,0,0% 1% 1% 100%,1.434
binarytrees,racket,2,20,640,41.036,385968,0,0% 1% 0% 100%,41.103
binarytrees,rust,1,12,791,0.036,0,0,0% 0% 20% 100%,0.041
binarytrees,rust,1,16,791,0.676,23384,0,0% 0% 1% 100%,0.678
binarytrees,rust,1,20,791,14.308,119744,0,1% 0% 1% 100%,14.323
binarytrees,hipe,1,12,441,0.192,0,0,0% 0% 0% 100%,0.202
binarytrees,hipe,1,16,441,1.872,100828,0,2% 0% 1% 100%,1.882
binarytrees,hipe,1,20,441,39.080,1032524,0,1% 1% 1% 100%,39.141
binarytrees,ifc,2,12,1199,0.041,0,0,0% 0% 0% 100%,0.043
binarytrees,ifc,2,16,1199,0.814,5568,0,0% 2% 4% 100%,0.817
binarytrees,ifc,2,20,1199,16.908,149380,0,1% 1% 1% 100%,16.921
binarytrees,racket,1,12,495,0.212,2380,0,4% 0% 5% 100%,0.218
binarytrees,racket,1,16,495,1.644,96168,0,0% 1% 2% 100%,1.652
binarytrees,racket,1,20,495,48.736,461692,0,0% 1% 1% 100%,48.813
binarytrees,java,3,12,584,0.212,1572,0,0% 5% 0% 100%,0.215
binarytrees,java,3,16,584,0.912,162080,0,0% 1% 0% 100%,0.918
binarytrees,java,3,20,584,17.256,518964,0,1% 1% 0% 100%,17.280
binarytrees,fsharp,1,12,537,0.232,1084,0,4% 0% 0% 100%,0.235
binarytrees,fsharp,1,16,537,0.852,57028,0,0% 2% 0% 100%,0.856
binarytrees,fsharp,1,20,537,25.916,163572,0,1% 0% 0% 100%,25.960
binarytrees,go,1,12,516,0.148,0,0,0% 0% 0% 100%,0.153
binarytrees,go,1,16,516,7.220,20384,0,0% 1% 1% 100%,7.231
binarytrees,go,1,20,516,210.404,276728,0,0% 0% 1% 100%,210.570
binarytrees,clojure,2,12,750,2.316,85944,0,1% 1% 0% 100%,2.327
binarytrees,clojure,2,16,750,3.300,250820,0,1% 0% 1% 100%,3.306
binarytrees,clojure,2,20,750,26.148,623872,0,0% 1% 1% 100%,26.186
binarytrees,go,2,12,694,0.188,0,0,0% 0% 0% 95%,0.194
binarytrees,go,2,16,694,8.672,26668,0,1% 0% 1% 100%,8.692
binarytrees,go,2,20,694,193.136,327128,0,0% 1% 1% 100%,193.312
binarytrees,gnat,4,12,2167,0.024,0,0,0% 0% 0% 67%,0.037
binarytrees,gnat,4,16,2167,0.496,14908,0,4% 2% 2% 98%,0.511
binarytrees,gnat,4,20,2167,10.684,160676,0,1% 1% 0% 100%,10.709
binarytrees,csharp,2,12,650,0.208,1112,0,0% 5% 0% 95%,0.216
binarytrees,csharp,2,16,650,2.056,78776,0,0% 1% 0% 100%,2.062
binarytrees,csharp,2,20,650,58.608,457044,0,0% 1% 1% 100%,58.698
binarytrees,gnat,3,12,1342,0.232,1024,0,0% 0% 0% 96%,0.244
binarytrees,gnat,3,16,1342,4.704,44732,0,1% 3% 6% 100%,4.722
binarytrees,gnat,3,20,1342,97.416,660776,0,1% 1% 0% 100%,97.489
binarytrees,gcc,5,12,963,0.148,0,0,0% 0% 0% 94%,0.150
binarytrees,gcc,5,16,963,3.496,14168,0,1% 0% 1% 100%,3.503
binarytrees,gcc,5,20,963,79.648,221888,0,1% 1% 1% 100%,79.711
binarytrees,go,5,12,1000,0.216,1732,0,4% 9% 5% 100%,0.220
binarytrees,go,5,16,1000,8.532,27400,0,2% 1% 1% 100%,8.553
binarytrees,go,5,20,1000,160.980,292236,0,0% 1% 1% 100%,161.130
binarytrees,gnat,1,12,955,0.080,0,0,0% 11% 0% 100%,0.084
binarytrees,gnat,1,16,955,1.768,11352,0,0% 2% 1% 100%,1.771
binarytrees,gnat,1,20,955,39.164,200008,0,2% 1% 1% 100%,39.198
binarytrees,clojure,6,12,705,2.416,90880,0,1% 0% 0% 100%,2.423
binarytrees,clojure,6,16,705,3.328,330468,0,1% 0% 1% 100%,3.344
binarytrees,clojure,6,20,705,24.860,628484,0,1% 1% 0% 100%,24.901
binarytrees,php,1,12,504,0.909,6580,0,0% 0% 1% 100%,0.952
binarytrees,php,1,16,504,26.583,67580,0,1% 1% 0% 100%,26.611
binarytrees,php,1,20,504,664.936,1021916,0,1% 1% 0% 100%,665.859
binarytrees,ocaml,5,12,496,0.034,0,0,0% 0% 0% 75%,0.036
binarytrees,ocaml,5,16,496,1.384,17544,0,1% 0% 2% 100%,1.387
binarytrees,ocaml,5,20,496,44.885,274680,0,0% 1% 0% 100%,44.950
binarytrees,jruby,4,12,402,6.095,187164,0,0% 0% 1% 100%,6.109
binarytrees,jruby,4,16,402,10.931,649684,0,0% 1% 1% 100%,10.950
binarytrees,jruby,4,20,402,494.309,912756,0,0% 1% 1% 100%,494.796
binarytrees,gpp,6,12,892,0.024,0,0,0% 0% 0% 100%,0.026
binarytrees,gpp,6,16,892,0.528,9232,0,0% 0% 2% 100%,0.533
binarytrees,gpp,6,20,892,12.884,297932,0,1% 0% 0% 100%,12.900
chameneosredux,gcc,5,60000,2863,0.092,0,0,0% 0% 0% 100%,0.094
chameneosredux,gcc,5,600000,2863,0.884,728,0,0% 1% 1% 100%,0.887
chameneosredux,gcc,5,6000000,2863,8.692,808,0,0% 0% 1% 100%,8.697
chameneosredux,ghc,4,60000,989,0.032,0,0,0% 0% 0% 100%,0.035
chameneosredux,ghc,4,600000,989,0.440,6208,0,0% 0% 2% 100%,0.444
chameneosredux,ghc,4,6000000,989,5.124,7936,0,1% 0% 1% 100%,5.129
chameneosredux,ocaml,1,60000,1279,0.849,5328,0,1% 1% 1% 100%,0.851
chameneosredux,ocaml,1,600000,1279,8.217,5336,0,0% 0% 0% 100%,8.222
chameneosredux,ocaml,1,6000000,1279,81.486,7384,0,1% 1% 1% 100%,81.513
chameneosredux,scala,2,60000,1171,0.524,33332,0,0% 0% 0% 98%,0.538
chameneosredux,scala,2,600000,1171,1.568,60340,0,1% 0% 1% 100%,1.574
chameneosredux,scala,2,6000000,1171,11.556,169228,0,1% 1% 1% 100%,11.566
chameneosredux,java,2,60000,1429,0.352,1764,0,0% 0% 3% 100%,0.357
chameneosredux,java,2,600000,1429,1.344,47580,0,3% 3% 1% 100%,1.349
chameneosredux,java,2,6000000,1429,11.208,98708,0,1% 1% 1% 100%,11.214
chameneosredux,jruby,1,60000,928,11.518,275040,0,0% 1% 1% 100%,11.535
chameneosredux,jruby,1,600000,928,16.225,449672,0,0% 1% 1% 100%,16.254
chameneosredux,jruby,1,6000000,928,32.798,601788,0,0% 0% 1% 100%,32.832
chameneosredux,gpp,1,60000,2449,0.000,0,-11,%,0.000
chameneosredux,gpp,1,600000,2449,0.000,0,-11,%,0.000
chameneosredux,gpp,1,6000000,2449,0.000,0,-11,%,0.000
chameneosredux,sbcl,3,60000,2907,0.116,0,0,7% 0% 0% 92%,0.122
chameneosredux,sbcl,3,600000,2907,0.916,49180,0,0% 0% 1% 100%,0.921
chameneosredux,sbcl,3,6000000,2907,8.764,49532,0,0% 1% 1% 100%,8.770
chameneosredux,hipe,1,60000,734,0.240,804,0,0% 8% 4% 100%,0.268
chameneosredux,hipe,1,600000,734,1.204,14904,0,1% 2% 0% 99%,1.213
chameneosredux,hipe,1,6000000,734,10.888,18496,0,1% 0% 1% 100%,10.898
chameneosredux,gnat,2,60000,6001,0.000,0,-11,%,0.000
chameneosredux,gnat,2,600000,6001,0.000,0,-11,%,0.000
chameneosredux,gnat,2,6000000,6001,0.000,0,-11,%,0.000
chameneosredux,ghc,1,60000,989,0.028,0,0,0% 0% 0% 100%,0.033
chameneosredux,ghc,1,600000,989,0.396,2676,0,5% 0% 0% 100%,0.398
chameneosredux,ghc,1,6000000,989,3.808,7992,0,1% 1% 0% 100%,3.812
chameneosredux,go,5,60000,957,0.076,0,0,11% 0% 0% 100%,0.079
chameneosredux,go,5,600000,957,0.716,1732,0,5% 0% 3% 100%,0.721
chameneosredux,go,5,6000000,957,7.172,1732,0,1% 0% 1% 100%,7.176
chameneosredux,java,3,60000,1267,1.512,37276,0,1% 0% 1% 99%,1.537
chameneosredux,java,3,600000,1267,11.764,51216,0,0% 1% 1% 100%,11.771
chameneosredux,java,3,6000000,1267,114.336,63880,0,0% 1% 1% 100%,114.371
chameneosredux,gcc,2,60000,1663,0.096,0,0,0% 0% 0% 100%,0.098
chameneosredux,gcc,2,600000,1663,0.920,820,0,1% 2% 1% 100%,0.925
chameneosredux,gcc,2,6000000,1663,9.120,892,0,1% 1% 1% 100%,9.127
chameneosredux,gpp,5,60000,1994,0.088,0,0,0% 0% 0% 100%,0.093
chameneosredux,gpp,5,600000,1994,0.872,1560,0,3% 0% 1% 100%,0.875
chameneosredux,gpp,5,6000000,1994,8.576,1568,0,0% 0% 1% 100%,8.581
chameneosredux,racket,2,60000,842,2.264,105616,0,1% 1% 1% 100%,2.268
chameneosredux,racket,2,600000,842,18.416,105980,0,1% 0% 1% 100%,18.430
chameneosredux,racket,2,6000000,842,178.588,115952,0,0% 1% 0% 100%,178.702
chameneosredux,csharp,1,60000,1400,0.412,42316,0,2% 0% 2% 100%,0.415
chameneosredux,csharp,1,600000,1400,1.672,45200,0,1% 1% 1% 99%,1.677
chameneosredux,csharp,1,6000000,1400,14.324,50352,0,1% 0% 0% 100%,14.332
chameneosredux,gnat,5,60000,2906,0.204,1024,0,5% 0% 0% 91%,0.217
chameneosredux,gnat,5,600000,2906,1.900,4120,0,1% 2% 1% 99%,1.917
chameneosredux,gnat,5,6000000,2906,18.900,4180,0,1% 1% 0% 100%,18.919
chameneosredux,rust,1,60000,1692,1.856,35236,0,1% 1% 0% 100%,1.862
chameneosredux,rust,1,600000,1692,18.244,35300,0,1% 0% 0% 100%,18.253
chameneosredux,rust,1,6000000,1692,182.820,35292,0,1% 0% 0% 100%,182.874
chameneosredux,python3,2,60000,866,2.588,8216,0,1% 0% 0% 96%,2.691
chameneosredux,python3,2,600000,866,26.180,8184,0,1% 1% 1% 100%,26.293
chameneosredux,python3,2,6000000,866,259.868,8300,0,1% 0% 0% 100%,260.048
chameneosredux,clojure,1,60000,1740,7.640,296080,0,1% 1% 1% 100%,7.657
chameneosredux,clojure,1,600000,1740,18.776,414152,0,1% 0% 1% 100%,18.810
chameneosredux,clojure,1,6000000,1740,129.552,416180,0,0% 1% 1% 100%,129.709
chameneosredux,vw,2,60000,2515,0.600,53300,0,0% 3% 0% 95%,0.626
chameneosredux,vw,2,600000,2515,4.544,53572,0,1% 0% 1% 100%,4.550
chameneosredux,vw,2,6000000,2515,44.504,53604,0,1% 1% 0% 100%,44.517
chameneosredux,gpp,2,60000,2016,0.012,0,0,0% 0% 0% 100%,0.016
chameneosredux,gpp,2,600000,2016,0.136,0,0,0% 0% 0% 100%,0.138
chameneosredux,gpp,2,6000000,2016,1.416,1628,0,2% 0% 2% 100%,1.420
chameneosredux,java,4,60000,1607,1.572,35972,0,0% 0% 1% 100%,1.587
chameneosredux,java,4,600000,1607,11.972,36004,0,1% 1% 1% 100%,11.977
chameneosredux,java,4,6000000,1607,112.644,51924,0,1% 0% 1% 100%,112.673
chameneosredux,perl,4,60000,785,0.000,0,-2,50% 0% 0% 100%,0.013
chameneosredux,perl,4,600000,785,0.000,0,-2,50% 0% 0% 100%,0.013
chameneosredux,perl,4,6000000,785,0.000,0,-2,50% 0% 0% 100%,0.013
chameneosredux,ocaml,3,60000,1146,5.251,7928,0,0% 1% 1% 100%,5.255
chameneosredux,ocaml,3,600000,1146,51.011,5880,0,0% 1% 1% 100%,51.032
chameneosredux,ocaml,3,6000000,1146,512.000,6144,0,1% 0% 0% 100%,512.207
chameneosredux,racket,1,60000,791,3.624,105996,0,0% 2% 1% 100%,3.629
chameneosredux,racket,1,600000,791,31.260,106644,0,1% 1% 1% 100%,31.283
chameneosredux,racket,1,6000000,791,310.312,114232,0,1% 0% 1% 100%,310.482
chameneosredux,yarv,1,60000,920,0.393,692,0,44% 3% 33% 100%,0.395
chameneosredux,yarv,1,600000,920,3.534,7476,0,3% 1% 4% 100%,3.536
chameneosredux,yarv,1,6000000,920,33.670,7524,0,1% 0% 1% 100%,33.682
chameneosredux,scala,1,60000,1271,0.000,0,-2,0% 5% 0% 95%,0.190
chameneosredux,scala,1,600000,1271,0.000,0,-2,0% 5% 0% 95%,0.190
chameneosredux,scala,1,6000000,1271,0.000,0,-2,0% 5% 0% 95%,0.190
chameneosredux,java,1,60000,1770,0.364,1956,0,0% 5% 0% 97%,0.376
chameneosredux,java,1,600000,1770,0.820,35516,0,1% 1% 0% 99%,0.832
chameneosredux,java,1,6000000,1770,3.552,41124,0,3% 0% 0% 100%,3.557
fannkuchredux,ocaml,2,10,473,0.521,704,0,0% 0% 2% 100%,0.523
fannkuchredux,ocaml,2,11,473,6.422,704,0,1% 0% 0% 100%,6.425
fannkuchredux,ocaml,2,12,473,85.938,4792,0,1% 0% 0% 100%,85.959
fannkuchredux,ocaml,4,10,1004,0.006,11520,0,2% 0% 5% 100%,0.407
fannkuchredux,ocaml,4,11,1004,0.006,11912,0,1% 1% 1% 100%,4.889
fannkuchredux,ocaml,4,12,1004,0.008,12044,0,0% 0% 1% 100%,65.809
fannkuchredux,ghc,1,10,553,2.580,5312,0,1% 0% 1% 100%,2.586
fannkuchredux,ghc,1,11,553,32.228,5400,0,1% 0% 0% 100%,32.246
fannkuchredux,ghc,1,12,553,439.184,5264,0,1% 1% 0% 100%,439.359
fannkuchredux,fsharp,3,10,945,1.956,49120,0,0% 1% 1% 96%,2.825
fannkuchredux,fsharp,3,11,945,7.388,50212,0,0% 1% 1% 99%,7.443
fannkuchredux,fsharp,3,12,945,83.368,50984,0,1% 0% 0% 100%,83.403
fannkuchredux,perl,3,10,427,13.288,3120,0,1% 1% 0% 100%,13.453
fannkuchredux,perl,3,11,427,151.396,3516,0,1% 0% 0% 100%,151.437
fannkuchredux,perl,3,12,427,1857.472,3324,0,1% 0% 0% 100%,1857.976
fannkuchredux,gcc,1,10,508,0.524,720,0,2% 0% 2% 98%,0.527
fannkuchredux,gcc,1,11,508,6.568,804,0,0% 0% 2% 100%,6.569
fannkuchredux,gcc,1,12,508,88.304,732,0,1% 1% 0% 100%,88.325
fannkuchredux,php,2,10,441,14.242,3296,0,1% 0% 1% 100%,14.247
fannkuchredux,php,2,11,441,187.224,3296,0,0% 1% 0% 100%,187.275
fannkuchredux,php,2,12,441,2611.287,3296,0,1% 1% 0% 100%,2611.985
fannkuchredux,perl,2,10,565,0.000,0,-2,0% 0% 0% 100%,0.036
fannkuchredux,perl,2,11,565,0.000,0,-2,0% 0% 0% 100%,0.036
fannkuchredux,perl,2,12,565,0.000,0,-2,0% 0% 0% 100%,0.036
fannkuchredux,fsharp,1,10,551,1.496,49004,0,0% 0% 3% 100%,1.503
fannkuchredux,fsharp,1,11,551,11.916,48528,0,0% 1% 1% 100%,11.935
fannkuchredux,fsharp,1,12,551,153.592,48624,0,0% 1% 1% 100%,153.800
fannkuchredux,python3,6,10,385,14.328,8012,0,1% 0% 1% 100%,14.334
fannkuchredux,python3,6,11,385,179.616,8072,0,1% 0% 1% 100%,179.667
fannkuchredux,python3,6,12,385,2663.844,8056,0,1% 0% 0% 100%,2664.535
fannkuchredux,java,2,10,514,0.628,30144,0,3% 2% 0% 100%,0.630
